IMEI,Latitude,Longitude,batteryPercentFull,batteryScale,locationTimestamp,timestamp
353918057262822,34.17949867,-119.1359966,0.77,100,1455906420,2/19/2016 10:27
353918057262822,34.17949867,-119.1359966,0.77,100,1455906425,2/19/2016 10:27
353918057262822,34.17949867,-119.1359966,0.77,100,1455906432,2/19/2016 10:27
353918057262822,34.17949867,-119.1359966,0.77,100,1455906440,2/19/2016 10:27
353918057262822,34.17949867,-119.1359966,0.77,100,1455906451,2/19/2016 10:27
353918057262822,34.17949867,-119.1359966,0.77,100,1455906457,2/19/2016 10:27
353918057262822,34.17954402,-119.135993,0.77,100,1455906468,2/19/2016 10:27
353918057262822,34.17954402,-119.135993,0.77,100,1455906475,2/19/2016 10:27
353918057262822,34.17954402,-119.135993,0.77,100,1455906483,2/19/2016 10:28
353918057262822,34.17954402,-119.135993,0.77,100,1455906491,2/19/2016 10:28
353918057262822,34.17954402,-119.135993,0.77,100,1455906499,2/19/2016 10:28
353918057262822,34.17954402,-119.135993,0.77,100,1455906510,2/19/2016 10:28
353918057262822,34.17954402,-119.135993,0.77,100,1455906517,2/19/2016 10:28
353918057262822,34.17954402,-119.135993,0.77,100,1455906528,2/19/2016 10:28
353918057262822,34.17963676,-119.1359867,0.77,100,1455906534,2/19/2016 10:28
353918057262822,34.17963676,-119.1359867,0.77,100,1455906543,2/19/2016 10:29
353918057262822,34.17963676,-119.1359867,0.77,100,1455906555,2/19/2016 10:29
353918057262822,34.17963676,-119.1359867,0.77,100,1455906560,2/19/2016 10:29
353918057262822,34.17963676,-119.1359867,0.77,100,1455906566,2/19/2016 10:29
353918057262822,34.17963676,-119.1359867,0.77,100,1455906572,2/19/2016 10:29
353918057262822,34.17972153,-119.1360233,0.77,100,1455906578,2/19/2016 10:29
353918057262822,34.17972153,-119.1360233,0.77,100,1455906584,2/19/2016 10:29
353918057262822,34.17972153,-119.1360233,0.77,100,1455906591,2/19/2016 10:29
353918057262822,34.17972153,-119.1360233,0.77,100,1455906597,2/19/2016 10:29
353918057262822,34.17972153,-119.1360233,0.77,100,1455906609,2/19/2016 10:30
353918057262822,34.17972153,-119.1360233,0.77,100,1455906615,2/19/2016 10:30
353918057262822,34.17972153,-119.1360233,0.77,100,1455906620,2/19/2016 10:30
353918057262822,34.17972153,-119.1360233,0.77,100,1455906627,2/19/2016 10:30
353918057262822,34.17972153,-119.1360233,0.77,100,1455906648,2/19/2016 10:30
353918057262822,34.17972153,-119.1360233,0.77,100,1455906655,2/19/2016 10:30
353918057262822,34.17972153,-119.1360233,0.77,100,1455906664,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906671,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906678,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906685,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906693,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906700,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906707,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906718,2/19/2016 10:31
353918057262822,34.17972153,-119.1360233,0.77,100,1455906723,2/19/2016 10:32
353918057262822,34.17989246,-119.1359898,0.77,100,1455906730,2/19/2016 10:32
353918057262822,34.17989246,-119.1359898,0.77,100,1455906737,2/19/2016 10:32
353918057262822,34.18000788,-119.1360082,0.77,100,1455906743,2/19/2016 10:32
353918057262822,34.18000788,-119.1360082,0.77,100,1455906754,2/19/2016 10:32
353918057262822,34.18000788,-119.1360082,0.77,100,1455906761,2/19/2016 10:32
353918057262822,34.18000788,-119.1360082,0.77,100,1455906769,2/19/2016 10:32
353918057262822,34.18011324,-119.1359617,0.77,100,1455906780,2/19/2016 10:33
353918057262822,34.18011324,-119.1359617,0.77,100,1455906785,2/19/2016 10:33
353918057262822,34.18011324,-119.1359617,0.77,100,1455906792,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906799,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906805,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906812,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906818,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906824,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906830,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906837,2/19/2016 10:33
353918057262822,34.18029312,-119.1359739,0.77,100,1455906844,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906856,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906862,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906869,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906875,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906881,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906888,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906894,2/19/2016 10:34
353918057262822,34.18029312,-119.1359739,0.77,100,1455906901,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906906,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906916,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906921,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906926,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906933,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906939,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906948,2/19/2016 10:35
353918057262822,34.18023211,-119.1359817,0.77,100,1455906960,2/19/2016 10:36
353918057262822,34.18014891,-119.1359685,0.77,100,1455906965,2/19/2016 10:36
353918057262822,34.18014891,-119.1359685,0.77,100,1455906975,2/19/2016 10:36
353918057262822,34.18014891,-119.1359685,0.77,100,1455906980,2/19/2016 10:36
353918057262822,34.18014891,-119.1359685,0.77,100,1455906987,2/19/2016 10:36
353918057262822,34.18009855,-119.1359687,0.77,100,1455906994,2/19/2016 10:36
353918057262822,34.18009855,-119.1359687,0.77,100,1455907001,2/19/2016 10:36
353918057262822,34.18009855,-119.1359687,0.77,100,1455907008,2/19/2016 10:36
353918057262822,34.18009855,-119.1359687,0.77,100,1455907014,2/19/2016 10:36
353918057262822,34.18009855,-119.1359687,0.77,100,1455907020,2/19/2016 10:37
353918057262822,34.1798254,-119.1359759,0.77,100,1455907025,2/19/2016 10:37
353918057262822,34.1798254,-119.1359759,0.77,100,1455907030,2/19/2016 10:37
353918057262822,34.1798254,-119.1359759,0.77,100,1455907038,2/19/2016 10:37
353918057262822,34.1798254,-119.1359759,0.77,100,1455907050,2/19/2016 10:37
353918057262822,34.17974809,-119.1357178,0.77,100,1455907055,2/19/2016 10:37
353918057262822,34.17974809,-119.1357178,0.77,100,1455907065,2/19/2016 10:37
353918057262822,34.17974809,-119.1357178,0.76,100,1455907073,2/19/2016 10:37
353918057262822,34.17974809,-119.1357178,0.76,100,1455907079,2/19/2016 10:37
353918057262822,34.17974809,-119.1357178,0.76,100,1455907084,2/19/2016 10:38
353918057262822,34.17981042,-119.1358631,0.76,100,1455907091,2/19/2016 10:38
353918057262822,34.17981042,-119.1358631,0.76,100,1455907098,2/19/2016 10:38
353918057262822,34.17981042,-119.1358631,0.76,100,1455907109,2/19/2016 10:38
353918057262822,34.17981887,-119.1359944,0.76,100,1455907114,2/19/2016 10:38
353918057262822,34.17981887,-119.1359944,0.76,100,1455907120,2/19/2016 10:38
353918057262822,34.17981887,-119.1359944,0.76,100,1455907127,2/19/2016 10:38
353918057262822,34.17981887,-119.1359944,0.76,100,1455907132,2/19/2016 10:38
353918057262822,34.17981887,-119.1359944,0.76,100,1455907139,2/19/2016 10:38
353918057262822,34.18005636,-119.1359769,0.76,100,1455907146,2/19/2016 10:39
353918057262822,34.18005636,-119.1359769,0.76,100,1455907157,2/19/2016 10:39
353918057262822,34.18005636,-119.1359769,0.76,100,1455907164,2/19/2016 10:39
353918057262822,34.18005636,-119.1359769,0.76,100,1455907171,2/19/2016 10:39
353918057262822,34.18012584,-119.1359432,0.76,100,1455907186,2/19/2016 10:39
353918057262822,34.1800728,-119.1359514,0.76,100,1455907192,2/19/2016 10:39
353918057262822,34.1800728,-119.1359514,0.76,100,1455907203,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907210,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907216,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907222,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907227,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907233,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907240,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907249,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907255,2/19/2016 10:40
353918057262822,34.1800728,-119.1359514,0.76,100,1455907262,2/19/2016 10:41
353918057262822,34.1800728,-119.1359514,0.76,100,1455907268,2/19/2016 10:41
353918057262822,34.1800728,-119.1359514,0.76,100,1455907274,2/19/2016 10:41
353918057262822,34.1800728,-119.1359514,0.76,100,1455907280,2/19/2016 10:41
353918057262822,34.1800728,-119.1359514,0.76,100,1455907287,2/19/2016 10:41
353918057262822,34.1800728,-119.1359514,0.76,100,1455907292,2/19/2016 10:41
353918057262822,34.17998244,-119.1359662,0.76,100,1455907297,2/19/2016 10:41
353918057262822,34.17998244,-119.1359662,0.76,100,1455907302,2/19/2016 10:41
353918057262822,34.17998244,-119.1359662,0.76,100,1455907308,2/19/2016 10:41
353918057262822,34.17998244,-119.1359662,0.76,100,1455907316,2/19/2016 10:41
353918057262822,34.17998244,-119.1359662,0.76,100,1455907324,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907335,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907340,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907347,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907354,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907365,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907370,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907377,2/19/2016 10:42
353918057262822,34.17998244,-119.1359662,0.76,100,1455907384,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.76,100,1455907395,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.76,100,1455907401,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.76,100,1455907407,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.73,100,1455907413,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.73,100,1455907424,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.73,100,1455907430,2/19/2016 10:43
353918057262822,34.17998244,-119.1359662,0.73,100,1455907437,2/19/2016 10:43
353918057262822,34.17991854,-119.1359707,0.73,100,1455907445,2/19/2016 10:44
353918057262822,34.17991854,-119.1359707,0.73,100,1455907455,2/19/2016 10:44
353918057262822,34.17991854,-119.1359707,0.73,100,1455907461,2/19/2016 10:44
353918057262822,34.17991854,-119.1359707,0.73,100,1455907467,2/19/2016 10:44
353918057262822,34.17991854,-119.1359707,0.73,100,1455907474,2/19/2016 10:44
353918057262822,34.17991854,-119.1359707,0.73,100,1455907481,2/19/2016 10:44
353918057262822,34.17991854,-119.1359707,0.73,100,1455907488,2/19/2016 10:44
353918057262822,34.17985487,-119.1359565,0.73,100,1455907499,2/19/2016 10:44
353918057262822,34.17985487,-119.1359565,0.73,100,1455907505,2/19/2016 10:45
353918057262822,34.17985487,-119.1359565,0.73,100,1455907517,2/19/2016 10:45
353918057262822,34.1798083,-119.1359473,0.73,100,1455907534,2/19/2016 10:45
353918057262822,34.1798083,-119.1359473,0.73,100,1455907541,2/19/2016 10:45
353918057262822,34.1798083,-119.1359473,0.73,100,1455907546,2/19/2016 10:45
353918057262822,34.17979288,-119.13575,0.73,100,1455907553,2/19/2016 10:45
353918057262822,34.17979288,-119.13575,0.73,100,1455907564,2/19/2016 10:46
353918057262822,34.1797745,-119.1355742,0.73,100,1455907571,2/19/2016 10:46
353918057262822,34.1797745,-119.1355742,0.73,100,1455907577,2/19/2016 10:46
353918057262822,34.1797745,-119.1355742,0.73,100,1455907584,2/19/2016 10:46
353918057262822,34.1797745,-119.1355742,0.73,100,1455907590,2/19/2016 10:46
353918057262822,34.17971746,-119.135501,0.73,100,1455907595,2/19/2016 10:46
353918057262822,34.17971746,-119.135501,0.73,100,1455907601,2/19/2016 10:46
353918057262822,34.17971746,-119.135501,0.73,100,1455907609,2/19/2016 10:46
353918057262822,34.17971746,-119.135501,0.73,100,1455907620,2/19/2016 10:47
353918057262822,34.17971746,-119.135501,0.73,100,1455907625,2/19/2016 10:47
353918057262822,34.17971746,-119.135501,0.73,100,1455907632,2/19/2016 10:47
353918057262822,34.17971746,-119.135501,0.73,100,1455907638,2/19/2016 10:47
353918057262822,34.17971746,-119.135501,0.73,100,1455907649,2/19/2016 10:47
353918057262822,34.17971746,-119.135501,0.73,100,1455907654,2/19/2016 10:47
353918057262822,34.17958327,-119.1355117,0.73,100,1455907661,2/19/2016 10:47
353918057262822,34.17958327,-119.1355117,0.73,100,1455907668,2/19/2016 10:47
353918057262822,34.17958327,-119.1355117,0.73,100,1455907672,2/19/2016 10:47
353918057262822,34.17958327,-119.1355117,0.73,100,1455907678,2/19/2016 10:47
353918057262822,34.17958327,-119.1355117,0.73,100,1455907683,2/19/2016 10:48
353918057262822,34.17948977,-119.1354869,0.73,100,1455907688,2/19/2016 10:48
353918057262822,34.17948977,-119.1354869,0.73,100,1455907699,2/19/2016 10:48
353918057262822,34.17937082,-119.1354881,0.73,100,1455907710,2/19/2016 10:48
353918057262822,34.17937082,-119.1354881,0.73,100,1455907715,2/19/2016 10:48
353918057262822,34.17937082,-119.1354881,0.73,100,1455907722,2/19/2016 10:48
353918057262822,34.17929758,-119.1354919,0.73,100,1455907729,2/19/2016 10:48
353918057262822,34.17929758,-119.1354919,0.73,100,1455907740,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907745,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907752,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907759,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907764,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907774,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907780,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907785,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907796,2/19/2016 10:49
353918057262822,34.17929758,-119.1354919,0.73,100,1455907803,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907814,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907820,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907831,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907839,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907849,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907856,2/19/2016 10:50
353918057262822,34.17929758,-119.1354919,0.73,100,1455907864,2/19/2016 10:51
353918057262822,34.17929758,-119.1354919,0.73,100,1455907872,2/19/2016 10:51
353918057262822,34.17935554,-119.1354686,0.73,100,1455907879,2/19/2016 10:51
353918057262822,34.17935554,-119.1354686,0.73,100,1455907890,2/19/2016 10:51
353918057262822,34.17935554,-119.1354686,0.73,100,1455907895,2/19/2016 10:51
353918057262822,34.17935554,-119.1354686,0.73,100,1455907902,2/19/2016 10:51
353918057262822,34.17935554,-119.1354686,0.73,100,1455907909,2/19/2016 10:51
353918057262822,34.17935554,-119.1354686,0.73,100,1455907920,2/19/2016 10:52
353918057262822,34.17935554,-119.1354686,0.73,100,1455907926,2/19/2016 10:52
353918057262822,34.17935554,-119.1354686,0.73,100,1455907932,2/19/2016 10:52
353918057262822,34.17935554,-119.1354686,0.73,100,1455907939,2/19/2016 10:52
353918057262822,34.17935554,-119.1354686,0.73,100,1455907945,2/19/2016 10:52
353918057262822,34.17939679,-119.1354933,0.73,100,1455907954,2/19/2016 10:52
353918057262822,34.17939679,-119.1354933,0.73,100,1455907965,2/19/2016 10:52
353918057262822,34.17939679,-119.1354933,0.73,100,1455907970,2/19/2016 10:52
353918057262822,34.17939679,-119.1354933,0.73,100,1455907976,2/19/2016 10:52
353918057262822,34.17945375,-119.1355008,0.73,100,1455907985,2/19/2016 10:53
353918057262822,34.17945375,-119.1355008,0.73,100,1455907996,2/19/2016 10:53
353918057262822,34.17945375,-119.1355008,0.73,100,1455908002,2/19/2016 10:53
353918057262822,34.17945375,-119.1355008,0.73,100,1455908013,2/19/2016 10:53
353918057262822,34.17945375,-119.1355008,0.73,100,1455908020,2/19/2016 10:53
353918057262822,34.17951894,-119.1354785,0.73,100,1455908029,2/19/2016 10:53
353918057262822,34.17951894,-119.1354785,0.73,100,1455908040,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.73,100,1455908046,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.72,100,1455908053,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.72,100,1455908060,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.72,100,1455908071,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.72,100,1455908077,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.72,100,1455908089,2/19/2016 10:54
353918057262822,34.17951894,-119.1354785,0.72,100,1455908095,2/19/2016 10:54
353918057262822,34.17948303,-119.13543,0.72,100,1455908104,2/19/2016 10:55
353918057262822,34.17948303,-119.13543,0.72,100,1455908115,2/19/2016 10:55
353918057262822,34.17948303,-119.13543,0.72,100,1455908120,2/19/2016 10:55
353918057262822,34.17948303,-119.13543,0.72,100,1455908127,2/19/2016 10:55
353918057262822,34.17948303,-119.13543,0.72,100,1455908134,2/19/2016 10:55
353918057262822,34.17948303,-119.13543,0.72,100,1455908141,2/19/2016 10:55
353918057262822,34.17948303,-119.13543,0.72,100,1455908147,2/19/2016 10:55
353918057262822,34.1795595,-119.1355073,0.72,100,1455908153,2/19/2016 10:55
353918057262822,34.1795595,-119.1355073,0.72,100,1455908160,2/19/2016 10:56
353918057262822,34.1795595,-119.1355073,0.72,100,1455908165,2/19/2016 10:56
353918057262822,34.1795595,-119.1355073,0.72,100,1455908172,2/19/2016 10:56
353918057262822,34.17962502,-119.1355108,0.72,100,1455908179,2/19/2016 10:56
353918057262822,34.17962502,-119.1355108,0.72,100,1455908184,2/19/2016 10:56
353918057262822,34.17962502,-119.1355108,0.72,100,1455908191,2/19/2016 10:56
353918057262822,34.17962502,-119.1355108,0.72,100,1455908196,2/19/2016 10:56
353918057262822,34.17962502,-119.1355108,0.72,100,1455908201,2/19/2016 10:56
353918057262822,34.1796799,-119.1354987,0.72,100,1455908209,2/19/2016 10:56
353918057262822,34.1796799,-119.1354987,0.72,100,1455908221,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908227,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908239,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908245,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908254,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908260,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908267,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908273,2/19/2016 10:57
353918057262822,34.1796799,-119.1354987,0.72,100,1455908280,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908285,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908292,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908301,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908308,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908315,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908320,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908329,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908339,2/19/2016 10:58
353918057262822,34.17976408,-119.1354759,0.72,100,1455908345,2/19/2016 10:59
353918057262822,34.17976408,-119.1354759,0.72,100,1455908352,2/19/2016 10:59
353918057262822,34.17976408,-119.1354759,0.72,100,1455908358,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.72,100,1455908364,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.72,100,1455908371,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.72,100,1455908376,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.72,100,1455908381,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.71,100,1455908390,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.71,100,1455908396,2/19/2016 10:59
353918057262822,34.17976035,-119.1354116,0.71,100,1455908401,2/19/2016 11:00
353918057262822,34.17989753,-119.1354945,0.71,100,1455908407,2/19/2016 11:00
353918057262822,34.17989753,-119.1354945,0.71,100,1455908413,2/19/2016 11:00
353918057262822,34.17989753,-119.1354945,0.71,100,1455908418,2/19/2016 11:00
353918057262822,34.17997399,-119.1354882,0.71,100,1455908428,2/19/2016 11:00
353918057262822,34.17997399,-119.1354882,0.71,100,1455908434,2/19/2016 11:00
353918057262822,34.17997399,-119.1354882,0.71,100,1455908440,2/19/2016 11:00
353918057262822,34.17997399,-119.1354882,0.71,100,1455908449,2/19/2016 11:00
353918057262822,34.18015059,-119.1355112,0.71,100,1455908455,2/19/2016 11:00
353918057262822,34.18015059,-119.1355112,0.71,100,1455908462,2/19/2016 11:01
353918057262822,34.18015059,-119.1355112,0.71,100,1455908473,2/19/2016 11:01
353918057262822,34.18015059,-119.1355112,0.71,100,1455908478,2/19/2016 11:01
353918057262822,34.18021162,-119.1354988,0.71,100,1455908485,2/19/2016 11:01
353918057262822,34.18021162,-119.1354988,0.71,100,1455908492,2/19/2016 11:01
353918057262822,34.18021162,-119.1354988,0.71,100,1455908498,2/19/2016 11:01
353918057262822,34.18021162,-119.1354988,0.71,100,1455908503,2/19/2016 11:01
353918057262822,34.18021162,-119.1354988,0.71,100,1455908514,2/19/2016 11:01
353918057262822,34.18021162,-119.1354988,0.71,100,1455908519,2/19/2016 11:01
353918057262822,34.18016557,-119.1354877,0.71,100,1455908525,2/19/2016 11:02
353918057262822,34.18016557,-119.1354877,0.71,100,1455908531,2/19/2016 11:02
353918057262822,34.18016557,-119.1354877,0.71,100,1455908539,2/19/2016 11:02
353918057262822,34.18016557,-119.1354877,0.71,100,1455908546,2/19/2016 11:02
353918057262822,34.18016557,-119.1354877,0.71,100,1455908553,2/19/2016 11:02
353918057262822,34.18010062,-119.135497,0.71,100,1455908560,2/19/2016 11:02
353918057262822,34.18010062,-119.135497,0.71,100,1455908569,2/19/2016 11:02
353918057262822,34.18010062,-119.135497,0.71,100,1455908575,2/19/2016 11:02
353918057262822,34.18010062,-119.135497,0.71,100,1455908581,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908586,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908593,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908599,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908606,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908613,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908618,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908628,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908635,2/19/2016 11:03
353918057262822,34.18010062,-119.135497,0.71,100,1455908644,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908655,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908660,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908667,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908674,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908681,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908686,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908691,2/19/2016 11:04
353918057262822,34.18010062,-119.135497,0.71,100,1455908702,2/19/2016 11:05
353918057262822,34.18010062,-119.135497,0.71,100,1455908710,2/19/2016 11:05
353918057262822,34.18010062,-119.135497,0.71,100,1455908719,2/19/2016 11:05
353918057262822,34.18004407,-119.1354818,0.7,100,1455908726,2/19/2016 11:05
353918057262822,34.18004407,-119.1354818,0.7,100,1455908733,2/19/2016 11:05
353918057262822,34.18004407,-119.1354818,0.7,100,1455908744,2/19/2016 11:05
353918057262822,34.18004407,-119.1354818,0.7,100,1455908750,2/19/2016 11:05
353918057262822,34.18004407,-119.1354818,0.7,100,1455908755,2/19/2016 11:05
353918057262822,34.18004407,-119.1354818,0.7,100,1455908760,2/19/2016 11:06
353918057262822,34.18004407,-119.1354818,0.7,100,1455908764,2/19/2016 11:06
353918057262822,34.18004407,-119.1354818,0.7,100,1455908773,2/19/2016 11:06
353918057262822,34.17999705,-119.1354893,0.7,100,1455908794,2/19/2016 11:06
353918057262822,34.17999705,-119.1354893,0.7,100,1455908800,2/19/2016 11:06
353918057262822,34.17999705,-119.1354893,0.7,100,1455908807,2/19/2016 11:06
353918057262822,34.17999705,-119.1354893,0.7,100,1455908812,2/19/2016 11:06
353918057262822,34.17999705,-119.1354893,0.7,100,1455908818,2/19/2016 11:06
353918057262822,34.17999705,-119.1354893,0.7,100,1455908824,2/19/2016 11:07
353918057262822,34.17999705,-119.1354893,0.7,100,1455908830,2/19/2016 11:07
353918057262822,34.17999705,-119.1354893,0.7,100,1455908838,2/19/2016 11:07
353918057262822,34.1799444,-119.1354723,0.7,100,1455908849,2/19/2016 11:07
353918057262822,34.1799444,-119.1354723,0.7,100,1455908854,2/19/2016 11:07
353918057262822,34.1799444,-119.1354723,0.7,100,1455908863,2/19/2016 11:07
353918057262822,34.1799444,-119.1354723,0.7,100,1455908868,2/19/2016 11:07
353918057262822,34.1799444,-119.1354723,0.7,100,1455908873,2/19/2016 11:07
353918057262822,34.1799444,-119.1354723,0.7,100,1455908881,2/19/2016 11:08
353918057262822,34.1799444,-119.1354723,0.7,100,1455908887,2/19/2016 11:08
353918057262822,34.1799444,-119.1354723,0.7,100,1455908893,2/19/2016 11:08
353918057262822,34.1799444,-119.1354723,0.7,100,1455908899,2/19/2016 11:08
353918057262822,34.1799444,-119.1354723,0.7,100,1455908914,2/19/2016 11:08
353918057262822,34.1799444,-119.1354723,0.7,100,1455908926,2/19/2016 11:08
353918057262822,34.17988563,-119.1354697,0.7,100,1455908932,2/19/2016 11:08
